Unnamed: 0,reporting_entity,facility_name,type,state,electricity_production_gj,electricity_production_mwh,total_scope1_emissions_tco2e,total_scope2_emissions_tco2e,total_emissions_tco2e,emission_intensity_tco2e_mwh,grid_conencted,grid,fuel_source,year,notes,search_text,lat,lon,min_lat,max_lat,min_lon,max_lon,display_name,osm_type,osm_id,geocoder,status,geo_resolution
76,DELTA ELECTRICITY,Vales Point Power Station,F,NSW,24972675.0,6936854.0,6020229.0,47711.0,6067940,0.87,On,NEM,Black Coal,2014,,"Vales Point Power Station, NSW, Australia",-33.1605934,151.5440766,-33.1636908,-33.157526,151.5398873,151.5478333,"Vales Point Power Station, Mannering Park, Central Coast Council, New South Wales, 2259, Australia",way,376493890,nominatim,ok,exact
77,DIAMANTINA HOLDING COMPANY PTY LIMITED,Diamantina Power Station,F,QLD,5410680.0,1502967.0,613667.0,95.0,613762,0.41,On,Mt Isa,Gas,2014,,"Diamantina Power Station, QLD, Australia",-20.7839572,139.4833801,-20.7853713,-20.7818122,139.4815341,139.4844211,"Diamantina Power Station, Mount Isa, Mount Isa City, Queensland, Australia",way,510603771,nominatim,ok,exact
78,ECOGEN HOLDINGS PTY LTD,Jeeralang Power Station,F,VIC,79794.0,22165.0,15640.0,6730.0,22370,0.71,On,NEM,Gas,2014,,"Jeeralang Power Station, VIC, Australia",-38.2750152,146.425452,-38.2762996,-38.2737771,146.4238735,146.4271984,"Jeeralang Power Station, Hazelwood North, City of Latrobe, Victoria, 3840, Australia",way,146581917,nominatim,ok,exact
79,ECOGEN HOLDINGS PTY LTD,Newport Power Station,F,VIC,342893.0,95248.0,52641.0,24749.0,77390,0.55,On,NEM,Gas,2014,,"Newport Power Station, VIC, Australia",-37.841433,144.8949937,-37.843415,-37.8393765,144.8930394,144.8970202,"Newport Power Station, Newport, Melbourne, City of Hobsons Bay, Victoria, 3015, Australia",way,243897689,nominatim,ok,exact
80,ELECTRICITY GENERATION AND RETAIL CORPORATION,Albany Wind Farm,F,WA,347600.0,96556.0,13.0,7.0,20,0.0,On,SWIS,Wind,2014,,"Albany Wind Farm, WA, Australia",-35.0493919,117.7615045,-35.050334,-35.0481303,117.7593813,117.76401,"Albany Wind Farm Trail, Sandpatch, City Of Albany, Western Australia, Australia",way,846262785,nominatim,ok,exact
81,ELECTRICITY GENERATION AND RETAIL CORPORATION,Bremer Bay Wind Diesel System,FA,WA,6664.0,1851.0,220.0,3.0,223,0.12,On,SWIS,Wind/Diesel,2014,,"Bremer Bay Wind Diesel System, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
82,ELECTRICITY GENERATION AND RETAIL CORPORATION,Cockburn Power Station,F,WA,2369340.0,658150.0,260404.0,0.0,260404,0.4,On,SWIS,Gas,2014,,"Cockburn Power Station, WA, Australia",-32.2008953,115.7743364,-32.2019985,-32.1996762,115.7727903,115.7767591,"Cockburn Power Station, Naval Base, City of Kwinana, Western Australia, 6165, Australia",way,918098849,nominatim,ok,exact
83,ELECTRICITY GENERATION AND RETAIL CORPORATION,Collie Power Station,F,WA,8061797.0,2239388.0,2024283.0,3244.0,2027527,0.9,On,SWIS,Black Coal,2014,,"Collie Power Station, WA, Australia",-33.3431261,116.2580319,-33.3534519,-33.3327534,116.246689,116.2737476,"Collie Power Station, Palmer, Shire Of Collie, Western Australia, Australia",way,26792398,nominatim,ok,exact
84,ELECTRICITY GENERATION AND RETAIL CORPORATION,Coral Bay Wind Diesel System,FA,WA,12118.0,3366.0,1813.0,0.0,1813,0.54,Off,Off-grid,Wind/Diesel,2014,,"Coral Bay Wind Diesel System, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
85,ELECTRICITY GENERATION AND RETAIL CORPORATION,Denham Wind Farm,F,WA,6871.0,1909.0,0.0,1.0,1,0.0,Off,Off-grid,Wind,2014,,"Denham Wind Farm, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
86,ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,F,WA,52851.0,14681.0,0.0,8.0,8,0.0,Off,Off-grid,Wind,2014,,"Esperance Wind Farm, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
87,ELECTRICITY GENERATION AND RETAIL CORPORATION,Geraldton Gas Turbine Station,F,WA,80.0,22.0,29.0,0.0,29,1.31,On,SWIS,Gas,2014,,"Geraldton Gas Turbine Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
88,ELECTRICITY GENERATION AND RETAIL CORPORATION,Hopetoun Wind Diesel System,FA,WA,19713.0,5476.0,2671.0,0.0,2671,0.49,Off,Off-grid,Wind/Diesel,2014,,"Hopetoun Wind Diesel System, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
89,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Photovoltaic,F,WA,81.0,23.0,0.0,4.0,4,0.0,On,SWIS,Solar,2014,,"Kalbarri Photovoltaic, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
90,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalbarri Wind Farm,F,WA,15140.0,4206.0,0.0,6.0,6,0.0,On,SWIS,Wind,2014,,"Kalbarri Wind Farm, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
91,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kalgoorlie Gas Turbine Station,F,WA,6739.0,1872.0,1751.0,0.0,1751,0.94,On,SWIS,Gas,2014,,"Kalgoorlie Gas Turbine Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
92,ELECTRICITY GENERATION AND RETAIL CORPORATION,Kwinana Power Station,F,WA,3520116.0,977810.0,602488.0,700.0,603188,0.62,On,SWIS,Gas,2014,,"Kwinana Power Station, WA, Australia",-32.1982404,115.7756758,-32.2001149,-32.1965653,115.7729554,115.7777292,"Kwinana Power Station, Naval Base, City of Kwinana, Western Australia, 6165, Australia",way,37106534,nominatim,ok,exact
93,ELECTRICITY GENERATION AND RETAIL CORPORATION,Muja Power Station,F,WA,13831474.0,3842076.0,3744318.0,1655.0,3745973,0.97,On,SWIS,Black Coal,2014,,"Muja Power Station, WA, Australia",-33.4499216,116.308747,-33.458755,-33.4400783,116.2878492,116.3204174,"Muja Power Station, Muja, Shire Of Collie, Western Australia, Australia",way,32787295,nominatim,ok,exact
94,ELECTRICITY GENERATION AND RETAIL CORPORATION,Mungarra Gas Turbine Station,F,WA,348804.0,96890.0,82909.0,0.0,82909,0.86,On,SWIS,Gas,2014,,"Mungarra Gas Turbine Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
95,ELECTRICITY GENERATION AND RETAIL CORPORATION,Pinjar Gas Turbine Station,F,WA,1670548.0,464041.0,376980.0,0.0,376980,0.81,On,SWIS,Gas,2014,,"Pinjar Gas Turbine Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
96,ELECTRICITY GENERATION AND RETAIL CORPORATION,South West Cogeneration Joint Venture,F,WA,3568929.0,991369.0,623890.0,37.0,623927,0.63,On,SWIS,Gas,2014,,"South West Cogeneration Joint Venture, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
97,ELECTRICITY NETWORKS CORPORATION,Ravensthorpe Power Station,F,WA,701.0,195.0,138.0,0.0,138,0.71,On,SWIS,Liquid Fuel,2014,,"Ravensthorpe Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
98,ENERGEX LIMITED,Energy Impact - Bromelton Peak Generation Plant,F,QLD,6745.0,1874.0,1402.0,427.0,1829,0.75,On,NEM,Liquid Fuel,2014,,"Energy Impact - Bromelton Peak Generation Plant, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
99,ENERGEX LIMITED,Energy Impact - Generation,F,QLD,4125.0,1146.0,799.0,0.0,799,0.7,On,NEM,Liquid Fuel,2014,,"Energy Impact - Generation, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
100,ENERGY DEVELOPMENTS LIMITED,Appin CSM Power Station,F,NSW,588901.0,163584.0,124621.0,85.0,124706,0.76,On,NEM,Coal Seam Methane,2014,,"Appin CSM Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
101,ENERGY DEVELOPMENTS LIMITED,Ardyaloon Remote Power Station,F,WA,6385.0,1774.0,1275.0,0.0,1275,0.72,Off,Off-grid,Liquid Fuel,2014,,"Ardyaloon Remote Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
102,ENERGY DEVELOPMENTS LIMITED,Beagle Bay Remote Power Station,F,WA,5835.0,1621.0,1151.0,0.0,1151,0.71,Off,Off-grid,Liquid Fuel,2014,,"Beagle Bay Remote Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
103,ENERGY DEVELOPMENTS LIMITED,Belrose and Grange Avenue LFG Power Stations,FA,NSW,46595.0,12943.0,815.0,6.0,821,0.06,On,NEM,Landfill Gas,2014,,"Belrose and Grange Avenue LFG Power Stations, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
104,ENERGY DEVELOPMENTS LIMITED,Berwick LFG Power Station,F,VIC,86977.0,24160.0,1539.0,810.0,2349,0.06,On,NEM,Landfill Gas,2014,,"Berwick LFG Power Station, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
105,ENERGY DEVELOPMENTS LIMITED,Bidyadanga Remote Power Staiton,F,WA,10466.0,2907.0,2094.0,0.0,2094,0.72,Off,Off-grid,Liquid Fuel,2014,,"Bidyadanga Remote Power Staiton, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
106,ENERGY DEVELOPMENTS LIMITED,Broadmeadows LFG Power Station,F,VIC,69413.0,19281.0,1230.0,10.0,1240,0.06,On,NEM,Landfill Gas,2014,,"Broadmeadows LFG Power Station, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
107,ENERGY DEVELOPMENTS LIMITED,Brooklyn LFG Power Station,F,VIC,61195.0,16999.0,1054.0,5.0,1059,0.06,On,NEM,Landfill Gas,2014,,"Brooklyn LFG Power Station, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
108,ENERGY DEVELOPMENTS LIMITED,Broome LNG Power Station,F,WA,485698.0,134916.0,82255.0,0.0,82255,0.61,Off,Off-grid,Gas/Diesel,2014,,"Broome LNG Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
109,ENERGY DEVELOPMENTS LIMITED,Browns Plains LFG Power Station,F,QLD,40383.0,11218.0,712.0,4.0,716,0.06,On,NEM,Landfill Gas,2014,,"Browns Plains LFG Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
110,ENERGY DEVELOPMENTS LIMITED,Century Power Station,FA,QLD,4393.0,1220.0,848.0,0.0,848,0.69,On,Mt Isa,Diesel,2014,,"Century Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
111,ENERGY DEVELOPMENTS LIMITED,Clayton LFG Power Station,F,VIC,290315.0,80643.0,4503.0,321.0,4824,0.06,On,NEM,Landfill Gas,2014,,"Clayton LFG Power Station, VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
112,ENERGY DEVELOPMENTS LIMITED,Coober Pedy Remote Power Station,F,SA,42860.0,11906.0,8348.0,0.0,8348,0.7,Off,Off-grid,Diesel,2014,,"Coober Pedy Remote Power Station, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
113,ENERGY DEVELOPMENTS LIMITED,Cue Remote Power Station,F,WA,6804.0,1890.0,1363.0,0.0,1363,0.72,Off,Off-grid,Liquid Fuel,2014,,"Cue Remote Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
114,ENERGY DEVELOPMENTS LIMITED,Derby LNG Power Station,F,WA,128739.0,35761.0,18528.0,0.0,18528,0.52,Off,Off-grid,Gas/Diesel,2014,,"Derby LNG Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
115,ENERGY DEVELOPMENTS LIMITED,Djarandjin Remote Power Station,F,WA,5837.0,1621.0,1157.0,0.0,1157,0.71,Off,Off-grid,Liquid Fuel,2014,,"Djarandjin Remote Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
116,ENERGY DEVELOPMENTS LIMITED,Eastern Creek LFG Power Station,F,NSW,58449.0,16236.0,931.0,3.0,934,0.06,On,NEM,Landfill Gas,2014,,"Eastern Creek LFG Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
117,ENERGY DEVELOPMENTS LIMITED,EDL LFG (VIC),FA,VIC,28317.0,7866.0,502.0,7.0,509,0.06,On,NEM,Landfill Gas,2014,,"EDL LFG (VIC), VIC, Australia",-36.5986096,144.6780052,-39.1984867,-33.9807974,140.9619017,150.0332821,"Victoria, Australia",relation,2316741,nominatim,ok,state
118,ENERGY DEVELOPMENTS LIMITED,Fitzroy Crossing LNG Power Station,F,WA,52066.0,14463.0,7074.0,0.0,7074,0.49,Off,Off-grid,Gas/Diesel,2014,,"Fitzroy Crossing LNG Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
119,ENERGY DEVELOPMENTS LIMITED,Gascoyne Junction Remote Power Station,F,WA,2847.0,791.0,603.0,0.0,603,0.76,Off,Off-grid,Liquid Fuel,2014,,"Gascoyne Junction Remote Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
120,ENERGY DEVELOPMENTS LIMITED,German Creek CMM Power Station,F,QLD,1101467.0,305963.0,166630.0,0.0,166630,0.54,On,NEM,Waste Coal Mine Gas,2014,,"German Creek CMM Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
121,ENERGY DEVELOPMENTS LIMITED,Glennies Creek Power Station,F,NSW,326588.0,90719.0,53189.0,5.0,53194,0.59,On,NEM,Waste Coal Mine Gas,2014,,"Glennies Creek Power Station, NSW, Australia",-32.4598612,151.1286761,-32.4602974,-32.4594541,151.1281402,151.1292999,"Glennies Creek Power Station, Singleton Council, New South Wales, Australia",way,1365860022,nominatim,ok,exact
122,ENERGY DEVELOPMENTS LIMITED,Halls Creek LNG Power Station,F,WA,41237.0,11455.0,6357.0,0.0,6357,0.55,Off,Off-grid,Gas/Diesel,2014,,"Halls Creek LNG Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
123,ENERGY DEVELOPMENTS LIMITED,Highbury and Tea Tree Gully Power Stations,FA,SA,12141.0,3373.0,220.0,42.0,262,0.07,On,NEM,Landfill Gas,2014,,"Highbury and Tea Tree Gully Power Stations, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
124,ENERGY DEVELOPMENTS LIMITED,Jacks Gully LFG Power Station,F,NSW,56366.0,15657.0,991.0,1.0,992,0.06,On,NEM,Landfill Gas,2014,,"Jacks Gully LFG Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
125,ENERGY DEVELOPMENTS LIMITED,Karumba Power Station,F,QLD,51753.0,14376.0,9935.0,8.0,9943,0.69,Off,Off-grid,Diesel,2014,,"Karumba Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
126,ENERGY DEVELOPMENTS LIMITED,Laverton Remote Power Station,F,WA,13825.0,3840.0,2685.0,0.0,2685,0.7,Off,Off-grid,Liquid Fuel,2014,,"Laverton Remote Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
127,ENERGY DEVELOPMENTS LIMITED,Leonora Remote Power Station,F,WA,32000.0,8889.0,6446.0,0.0,6446,0.73,Off,Off-grid,Gas,2014,,"Leonora Remote Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
128,ENERGY DEVELOPMENTS LIMITED,Looma Power Station,FA,WA,9329.0,2591.0,2076.0,0.0,2076,0.8,Off,Off-grid,Gas/Diesel,2014,,"Looma Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
129,ENERGY DEVELOPMENTS LIMITED,Lucas Heights 1 LFG Power Station,F,NSW,81911.0,22753.0,1447.0,3.0,1450,0.06,On,NEM,Landfill Gas,2014,,"Lucas Heights 1 LFG Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
130,ENERGY DEVELOPMENTS LIMITED,Lucas Heights 2 LFG Power Station,F,NSW,363270.0,100908.0,6422.0,3.0,6425,0.06,On,NEM,Landfill Gas,2014,,"Lucas Heights 2 LFG Power Station, NSW, Australia",-31.8759835,147.2869493,-37.5280139,-28.1415262,140.9992723,159.3390311,"New South Wales, Australia",relation,2316593,nominatim,ok,state
131,ENERGY DEVELOPMENTS LIMITED,McArthur River Power Station,F,NT,1028823.0,285784.0,132182.0,0.0,132182,0.46,Off,Off-grid,Gas,2014,,"McArthur River Power Station, NT, Australia",-19.8516101,133.2303375,-25.99862,-10.8524628,129.0004454,138.0273711,"Northern Territory, Australia",relation,2316594,nominatim,ok,state
132,ENERGY DEVELOPMENTS LIMITED,Meekatharra Remote Power Station,F,WA,23382.0,6495.0,4675.0,0.0,4675,0.72,Off,Off-grid,Liquid Fuel,2014,,"Meekatharra Remote Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
133,ENERGY DEVELOPMENTS LIMITED,Menzies Remote Power Station,F,WA,2620.0,728.0,560.0,0.0,560,0.77,Off,Off-grid,Liquid Fuel,2014,,"Menzies Remote Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
134,ENERGY DEVELOPMENTS LIMITED,Moranbah North CMM Power Station,F,QLD,1581863.0,439406.0,238554.0,0.0,238554,0.54,On,NEM,Waste Coal Mine Gas,2014,,"Moranbah North CMM Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
135,ENERGY DEVELOPMENTS LIMITED,Mt Magnet Remote Power Station,F,WA,12419.0,3450.0,2514.0,0.0,2514,0.73,Off,Off-grid,Gas,2014,,"Mt Magnet Remote Power Station, WA, Australia",-25.2303005,121.0187246,-35.2418503,-13.5076852,112.8656697,129.0020486,"Western Australia, Australia",relation,2316598,nominatim,ok,state
136,ENERGY DEVELOPMENTS LIMITED,Mugga Lane LFG Power Station,F,ACT,79427.0,22063.0,1398.0,1.0,1399,0.06,On,NEM,Landfill Gas,2014,,"Mugga Lane LFG Power Station, ACT, Australia",-35.4883502,149.0026942,-35.9205295,-35.124413,148.7627987,149.3992971,"Australian Capital Territory, Australia",relation,2354197,nominatim,ok,state
137,ENERGY DEVELOPMENTS LIMITED,Oaky Creek Power Station,F,QLD,481153.0,133654.0,77508.0,23.0,77531,0.58,On,NEM,Coal Seam Methane,2014,,"Oaky Creek Power Station, QLD, Australia",-22.1646782,144.5844903,-29.179266,-9.0880125,137.9946464,153.6116035,"Queensland, Australia",relation,2316595,nominatim,ok,state
138,ENERGY DEVELOPMENTS LIMITED,Pedler Creek LFG Power Station,F,SA,68940.0,19150.0,1210.0,2.0,1212,0.06,On,NEM,Landfill Gas,2014,,"Pedler Creek LFG Power Station, SA, Australia",-30.5343665,135.6301212,-38.1133108,-25.9963915,129.001395,141.0027803,"South Australia, Australia",relation,2316596,nominatim,ok,state
